Station,Camera,CameraName,Species,TrapAndCamera,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName
PN1,20,PN_1,Nasua narica,PN1_20,2021-10-20 15:00:49,2021-10-20,15:00:49,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75792e59-7e23-4fdd-b7f0-ec4b422f32e7.jpg
PN31,23,PN3_1,Ortalis vetula,PN31_23,2021-10-20 16:00:01,2021-10-20,16:00:01,362669,6044,100.7,4.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/d8,d878a167-b42d-490a-bd6a-343d91fe4e8e.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-20 18:24:35,2021-10-20,18:24:35,18491,308,5.1,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4e,4e90daea-765e-4ebd-8df3-90610dc365d2.jpg
PN41,26,PN_41,Didelphis marsupialis,PN41_26,2021-10-21 01:54:57,2021-10-21,01:54:57,196095,3268,54.5,2.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/1f,1f3cde53-fbcd-47b8-bde4-70ad231aa574.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-21 10:50:59,2021-10-21,10:50:59,436772,7279,121.3,5.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9a,9a629d13-d62d-4ba6-b467-f4e99dedee5d.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-21 16:15:48,2021-10-21,16:15:48,261483,4358,72.6,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af6b3600-f424-4287-bf36-f554c50f11cd.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-21 16:15:48,2021-10-21,16:15:48,261483,4358,72.6,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af6b3600-f424-4287-bf36-f554c50f11cd.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-21 16:15:48,2021-10-21,16:15:48,261483,4358,72.6,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af6b3600-f424-4287-bf36-f554c50f11cd.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-21 16:15:48,2021-10-21,16:15:48,261483,4358,72.6,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af6b3600-f424-4287-bf36-f554c50f11cd.jpg
PN2,21,PN_2,Nasua narica,PN2_21,2021-10-21 16:15:48,2021-10-21,16:15:48,261483,4358,72.6,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/af,af6b3600-f424-4287-bf36-f554c50f11cd.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-22 09:46:41,2021-10-22,09:46:41,82542,1375,22.9,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/65,65130267-4555-4400-9842-e003ca37e45f.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-22 10:07:40,2021-10-22,10:07:40,612685,10211,170.2,7.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8e,8ed36e72-fe24-4004-b8dc-29870c764453.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-10-22 11:42:28,2021-10-22,11:42:28,243684,4061,67.7,2.8,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/81,8139745c-ca62-4ad7-9702-ee88c399ceea.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-22 19:08:26,2021-10-22,19:08:26,175431,2923,48.7,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/bb,bb197d8d-cc38-4529-bcab-2cb26dde1826.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-22 19:08:26,2021-10-22,19:08:26,175431,2923,48.7,2.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/bb,bb197d8d-cc38-4529-bcab-2cb26dde1826.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-23 01:55:16,2021-10-23,01:55:16,24410,406,6.8,0.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9b,9bc53789-cd6b-4849-9858-807411ddae4e.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-23 01:55:16,2021-10-23,01:55:16,24410,406,6.8,0.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/9b,9bc53789-cd6b-4849-9858-807411ddae4e.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-23 07:30:16,2021-10-23,07:30:16,516374,8606,143.4,6.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/83,8317736c-3551-4b09-b9e6-e0e1fadfd91a.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-23 07:30:16,2021-10-23,07:30:16,516374,8606,143.4,6.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/83,8317736c-3551-4b09-b9e6-e0e1fadfd91a.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-23 07:37:44,2021-10-23,07:37:44,1516832,25280,421.3,17.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4e,4e885bf5-2215-44bd-9787-6c15fca1f1be.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-23 07:37:44,2021-10-23,07:37:44,1516832,25280,421.3,17.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4e,4e885bf5-2215-44bd-9787-6c15fca1f1be.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-23 12:23:32,2021-10-23,12:23:32,267249,4454,74.2,3.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75f22029-8cf5-47d2-9c07-6bd963afdd8d.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-23 12:23:32,2021-10-23,12:23:32,95811,1596,26.6,1.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/75,75f22029-8cf5-47d2-9c07-6bd963afdd8d.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-23 12:28:49,2021-10-23,12:28:49,506458,8440,140.7,5.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/99,99dfca26-4d67-4ccf-ad58-5d2c35d1dd45.jpg
PN41,26,PN_41,Urocyon cinereoargenteus,PN41_26,2021-10-23 23:55:51,2021-10-23,23:55:51,1238827,20647,344.1,14.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/1c,1c86da7e-42f5-4e42-a9f5-35bab0c50109.jpg
PN1,20,PN_1,Leopardus wiedii,PN1_20,2021-10-24 03:44:13,2021-10-24,03:44:13,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/0a,0a1f6202-a2f8-45e7-9517-96be23ea90a2.jpg
PN31,23,PN3_1,Sciurus sp,PN31_23,2021-10-24 10:48:00,2021-10-24,10:48:00,953494,15891,264.9,11.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,59c740f1-8cd1-4536-bec2-12a4dde9ee65.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN41,26,PN_41,Nasua narica,PN41_26,2021-10-24 13:45:42,2021-10-24,13:45:42,357339,5955,99.3,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/59,5936e0d3-aee0-40e0-89a3-4a828c722c31.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-10-24 20:44:35,2021-10-24,20:44:35,778210,12970,216.2,9.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/15,15cc6a7e-473d-478a-a980-fd5079c1b528.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-10-24 20:44:35,2021-10-24,20:44:35,778210,12970,216.2,9.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/15,15cc6a7e-473d-478a-a980-fd5079c1b528.jpg
PN51,27,PN_51,Pecari tajacu,PN51_27,2021-10-24 20:44:35,2021-10-24,20:44:35,778210,12970,216.2,9.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/15,15cc6a7e-473d-478a-a980-fd5079c1b528.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-25 02:39:43,2021-10-25,02:39:43,472106,7868,131.1,5.5,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/57,57768473-16c6-4369-bf8f-861b267d148b.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-25 10:09:34,2021-10-25,10:09:34,259314,4321,72.0,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/4d,4dbc8fa5-0d5f-4d17-aca7-53cacb399c54.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-25 10:38:25,2021-10-25,10:38:25,166493,2774,46.2,1.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/11,11cb4c6c-4aac-41a1-8386-b258cd4cb757.jpg
PN1,20,PN_1,Sciurus sp,PN1_20,2021-10-25 10:38:46,2021-10-25,10:38:46,255378,4256,70.9,3.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/56,569000e2-0ad6-4ffa-a4bb-575d6e27d9ad.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-25 20:07:08,2021-10-25,20:07:08,62845,1047,17.5,0.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ad,ad1d15a1-56b2-41ad-ade7-cd7bf6478684.jpg
PN31,23,PN3_1,Leopardus pardalis,PN31_23,2021-10-25 20:29:17,2021-10-25,20:29:17,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/3f,3f8bfb72-9009-4183-b0fc-9ef6860143bc.jpg
CT1,5,CT1,Puma concolor,CT1_5,2021-10-25 21:00:30,2021-10-25,21:00:30,2417167,40286,671.4,28.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/ff,ff7c942f-fa2a-4742-a19b-a2c8af96feea.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-25 23:39:30,2021-10-25,23:39:30,230954,3849,64.2,2.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/03,036ebcfe-7463-419a-904e-b44eeab451cf.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-25 23:39:30,2021-10-25,23:39:30,230954,3849,64.2,2.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/03,036ebcfe-7463-419a-904e-b44eeab451cf.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-25 23:39:30,2021-10-25,23:39:30,230954,3849,64.2,2.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/03,036ebcfe-7463-419a-904e-b44eeab451cf.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-25 23:39:30,2021-10-25,23:39:30,230954,3849,64.2,2.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/03,036ebcfe-7463-419a-904e-b44eeab451cf.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 00:25:25,2021-10-26,00:25:25,1317924,21965,366.1,15.3,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/52,5220ca7c-2b11-451d-9868-fd9cd3ff20e3.jpg
CT1,5,CT1,Puma concolor,CT1_5,2021-10-26 06:08:04,2021-10-26,06:08:04,32854,547,9.1,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/5b,5b7515f7-3756-4b30-9df5-6a4dd7a4f155.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
CT1,5,CT1,Pecari tajacu,CT1_5,2021-10-26 06:23:31,2021-10-26,06:23:31,21486,358,6.0,0.2,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/19,1975b193-498b-483a-bf00-c80118039347.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 08:10:12,2021-10-26,08:10:12,30642,510,8.5,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c2,c24149c2-0de7-42bf-9768-030e83be512e.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 08:10:12,2021-10-26,08:10:12,30642,510,8.5,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c2,c24149c2-0de7-42bf-9768-030e83be512e.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-26 08:10:12,2021-10-26,08:10:12,77507,1291,21.5,0.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c2,c24149c2-0de7-42bf-9768-030e83be512e.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-26 09:13:56,2021-10-26,09:13:56,3824,63,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/06,06be26d1-f4de-4f5e-957f-1bec6dd93049.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 09:13:56,2021-10-26,09:13:56,3824,63,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/06,06be26d1-f4de-4f5e-957f-1bec6dd93049.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 09:13:56,2021-10-26,09:13:56,3824,63,1.1,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/06,06be26d1-f4de-4f5e-957f-1bec6dd93049.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-26 10:59:26,2021-10-26,10:59:26,6330,105,1.8,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/13,139a9487-5f0d-423b-8b7b-4381ff9c5344.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 10:59:26,2021-10-26,10:59:26,6330,105,1.8,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/13,139a9487-5f0d-423b-8b7b-4381ff9c5344.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-26 10:59:26,2021-10-26,10:59:26,6330,105,1.8,0.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/13,139a9487-5f0d-423b-8b7b-4381ff9c5344.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-27 10:35:20,2021-10-27,10:35:20,84954,1415,23.6,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8a,8ad7f18f-4251-464f-a546-e09151849174.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-27 10:35:20,2021-10-27,10:35:20,84954,1415,23.6,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8a,8ad7f18f-4251-464f-a546-e09151849174.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-27 10:35:20,2021-10-27,10:35:20,84954,1415,23.6,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8a,8ad7f18f-4251-464f-a546-e09151849174.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-27 10:35:20,2021-10-27,10:35:20,84954,1415,23.6,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/8a,8ad7f18f-4251-464f-a546-e09151849174.jpg
PN41,26,PN_41,Odocoileus virginianus,PN41_26,2021-10-27 14:35:29,2021-10-27,14:35:29,353517,5891,98.2,4.1,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/c9,c96053f8-d484-4f7b-a866-1878134af9f7.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-27 19:20:40,2021-10-27,19:20:40,408324,6805,113.4,4.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/92,92882ed8-aa06-476d-8adc-5eaee581ccef.jpg
PN2,21,PN_2,Pecari tajacu,PN2_21,2021-10-28 04:50:24,2021-10-28,04:50:24,34184,569,9.5,0.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b2,b27ad76d-ea33-41a6-87d3-3ba2e407259d.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-28 05:27:24,2021-10-28,05:27:24,424180,7069,117.8,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/01,015f4d2b-4342-4938-aef2-1ad9146eaa2c.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-28 05:27:24,2021-10-28,05:27:24,424180,7069,117.8,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/01,015f4d2b-4342-4938-aef2-1ad9146eaa2c.jpg
CT1,5,CT1,Canis lupus,CT1_5,2021-10-28 05:27:24,2021-10-28,05:27:24,424180,7069,117.8,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/01,015f4d2b-4342-4938-aef2-1ad9146eaa2c.jpg
CT2,7, CT2,Urocyon cinereoargenteus,CT2_7,2021-10-28 06:03:12,2021-10-28,06:03:12,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/86,8606b531-b166-4693-a2a3-f3daec5a0ccc.jpg
PN2,21,PN_2,Sciurus sp,PN2_21,2021-10-28 08:39:44,2021-10-28,08:39:44,253810,4230,70.5,2.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/14,14da9cc6-716f-45b1-9698-6f57a6a188f9.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-28 08:43:20,2021-10-28,08:43:20,164634,2743,45.7,1.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b0,b0f09ff5-83c4-4d2b-9a93-bbe1d7267fc8.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-28 10:36:46,2021-10-28,10:36:46,425277,7087,118.1,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b1,b1692c0d-3704-4f64-9a8c-9bcd6e23e607.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-28 10:36:46,2021-10-28,10:36:46,425277,7087,118.1,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b1,b1692c0d-3704-4f64-9a8c-9bcd6e23e607.jpg
PN31,23,PN3_1,Nasua narica,PN31_23,2021-10-28 10:36:46,2021-10-28,10:36:46,425277,7087,118.1,4.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/b1,b1692c0d-3704-4f64-9a8c-9bcd6e23e607.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-29 09:09:08,2021-10-29,09:09:08,87948,1465,24.4,1.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/dd,dd29568d-c862-4b10-8361-ff6712c9b374.jpg
PN31,23,PN3_1,Sciurus sp,PN31_23,2021-10-29 10:53:43,2021-10-29,10:53:43,432343,7205,120.1,5.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/26,26aca20c-1867-473b-a6b2-ef94a2c86ad1.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-29 11:55:06,2021-10-29,11:55:06,316078,5267,87.8,3.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/91,9119dfd2-44fb-4a0f-a7a6-fffdf45a4bce.jpg
PN31,23,PN3_1,Pecari tajacu,PN31_23,2021-10-29 11:55:06,2021-10-29,11:55:06,316078,5267,87.8,3.7,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/91,9119dfd2-44fb-4a0f-a7a6-fffdf45a4bce.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-29 19:55:33,2021-10-29,19:55:33,206413,3440,57.3,2.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/7b,7b685065-b78c-4a7e-89ef-1c5bff5a82c3.jpg
PN41,26,PN_41,Pecari tajacu,PN41_26,2021-10-29 19:55:33,2021-10-29,19:55:33,206413,3440,57.3,2.4,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/7b,7b685065-b78c-4a7e-89ef-1c5bff5a82c3.jpg
PN31,23,PN3_1,Dasypus novemcinctus,PN31_23,2021-10-30 02:04:43,2021-10-30,02:04:43,1380155,23002,383.4,16.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/15,1545fe81-5814-424a-8b33-68fb61323fe6.jpg
CT2,7, CT2,Sciurus sp,CT2_7,2021-10-30 07:19:27,2021-10-30,07:19:27,0,0,0.0,0.0,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/22,22977608-3685-43f3-8741-4197096dd006.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN1,20,PN_1,Ortalis vetula,PN1_20,2021-10-30 07:19:30,2021-10-30,07:19:30,1257531,20958,349.3,14.6,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/25,257d6ed8-b99f-4302-b514-92d1575d8068.jpg
PN41,26,PN_41,Sciurus sp,PN41_26,2021-10-30 07:39:04,2021-10-30,07:39:04,80996,1349,22.5,0.9,/Users/jenner/Library/Application Support/camelot/Datasets/default/Media/49,492e2495-222c-4396-b452-b54d6bf807ae.jpg
